id_lote,n_px_total,NDRE_mean,NDRE_std,NDRE_p25,NDRE_p50,NDRE_p75,NDRE_npx,CIre_mean,CIre_std,CIre_p25,CIre_p50,CIre_p75,CIre_npx,PRI_mean,PRI_std,PRI_p25,PRI_p50,PRI_p75,PRI_npx,NDWI_mean,NDWI_std,NDWI_p25,NDWI_p50,NDWI_p75,NDWI_npx,WBI_mean,WBI_std,WBI_p25,WBI_p50,WBI_p75,WBI_npx,MCARI_mean,MCARI_std,MCARI_p25,MCARI_p50,MCARI_p75,MCARI_npx,mNDVI705_mean,mNDVI705_std,mNDVI705_p25,mNDVI705_p50,mNDVI705_p75,mNDVI705_npx,NDVI_mean,NDVI_std,NDVI_p25,NDVI_p50,NDVI_p75,NDVI_npx,SIPI_mean,SIPI_std,SIPI_p25,SIPI_p50,SIPI_p75,SIPI_npx,TCARI_OSAVI_mean,TCARI_OSAVI_std,TCARI_OSAVI_p25,TCARI_OSAVI_p50,TCARI_OSAVI_p75,TCARI_OSAVI_npx,Datt1_mean,Datt1_std,Datt1_p25,Datt1_p50,Datt1_p75,Datt1_npx,REIP_mean,REIP_std,REIP_p25,REIP_p50,REIP_p75,REIP_npx
A44,3621,0.7266250848770142,0.021956488490104675,0.7113557457923889,0.723442792892456,0.7448094487190247,3621,2.632262945175171,0.2662018835544586,2.4043383598327637,2.5851151943206787,2.860318422317505,3621,-0.016356227919459343,0.020930692553520203,-0.028531422838568687,-0.015711747109889984,-0.0033309657592326403,3621,0.10225909948348999,0.012321770191192627,0.0923125296831131,0.10150019824504852,0.11114668101072311,3621,1.1171088218688965,0.009652281180024147,1.109520673751831,1.1158658266067505,1.1240851879119873,3621,0.08773831278085709,0.015922363847494125,0.07617877423763275,0.08751098066568375,0.09976762533187866,3621,0.7953999638557434,0.02449660375714302,0.7765944600105286,0.7944526672363281,0.8160214424133301,3621,0.9357132911682129,0.013816147111356258,0.9317899942398071,0.9380441904067993,0.9434468746185303,3621,0.9909617304801941,0.0074895103462040424,0.986552894115448,0.9895010590553284,0.9935113787651062,3621,0.12401343882083893,0.01430877111852169,0.11092286556959152,0.12248192727565765,0.13738617300987244,3621,0.8308376669883728,0.013110077008605003,0.8188198804855347,0.8292022943496704,0.8429705500602722,3621,724.2568359375,0.6210034489631653,723.6792602539062,724.1669921875,724.8123779296875,3621
A45,3693,0.7610946893692017,0.03433755040168762,0.7577444911003113,0.7673646211624146,0.7772209048271179,3693,3.974973678588867,0.4232601225376129,3.8321194648742676,4.020447254180908,4.233865261077881,3693,-0.022845670580863953,0.022727616131305695,-0.0353921614587307,-0.020580921322107315,-0.00743085378780961,3693,0.14271607995033264,0.019163429737091064,0.13564401865005493,0.14504025876522064,0.15296971797943115,3693,1.1684246063232422,0.014346370473504066,1.1615691184997559,1.170603632926941,1.177160620689392,3693,0.053408894687891006,0.00913915503770113,0.04696514457464218,0.05272252857685089,0.059038255363702774,3693,0.8350551724433899,0.03253137320280075,0.8294519782066345,0.8420265316963196,0.8499922156333923,3693,0.927495002746582,0.028263680636882782,0.9237334132194519,0.9329077005386353,0.940704345703125,3693,0.9975582361221313,0.014572777785360813,0.9906960725784302,0.9949802160263062,1.000228762626648,3693,0.10327772051095963,0.008950249291956425,0.097353994846344,0.10265814512968063,0.10850456357002258,3693,0.8819793462753296,0.011712121777236462,0.8780655860900879,0.8833588361740112,0.8888532519340515,3693,728.1543579101562,0.766920804977417,727.7182006835938,728.2232666015625,728.7317504882812,3693
A46,1749,0.727273166179657,0.019282469525933266,0.7180508375167847,0.725399911403656,0.7405508756637573,1749,2.464938163757324,0.190292626619339,2.3352901935577393,2.412592887878418,2.6255338191986084,1749,-0.008085555396974087,0.01799532026052475,-0.016898080706596375,-0.0067571308463811874,0.0026367008686065674,1749,0.13560351729393005,0.00915705505758524,0.13170480728149414,0.13693928718566895,0.14105378091335297,1749,1.1475476026535034,0.005341091193258762,1.1443121433258057,1.148026943206787,1.1514220237731934,1749,0.15204758942127228,0.025265248492360115,0.13435739278793335,0.152781143784523,0.16945025324821472,1749,0.7786999940872192,0.020353717729449272,0.7682710289955139,0.7782136797904968,0.7931609749794006,1749,0.9517523050308228,0.016135651618242264,0.9510879516601562,0.9536610841751099,0.9561043977737427,1749,0.9924572110176086,0.009339109994471073,0.9895685315132141,0.991425633430481,0.993567168712616,1749,0.16262757778167725,0.014973737299442291,0.14777179062366486,0.16814008355140686,0.1755899339914322,1749,0.8119149208068848,0.011469973251223564,0.8033016324043274,0.8089949488639832,0.8224581480026245,1749,723.5850219726562,0.46881580352783203,723.2399291992188,723.44580078125,724.0149536132812,1749
A47,1516,0.6923344135284424,0.010673160664737225,0.6867245435714722,0.6920523643493652,0.7003544569015503,1516,2.0962374210357666,0.06927226483821869,2.056703567504883,2.092334747314453,2.1422083377838135,1516,-0.012336524203419685,0.016216013580560684,-0.02088223397731781,-0.011155202984809875,-0.002262555295601487,1516,0.1172725111246109,0.006982534658163786,0.11357641220092773,0.11735784262418747,0.12190069258213043,1516,1.1332168579101562,0.003959981258958578,1.1306477785110474,1.1334285736083984,1.1359996795654297,1516,0.15982165932655334,0.018662402406334877,0.15000362694263458,0.1609557569026947,0.17179183661937714,1516,0.7478064298629761,0.011070659384131432,0.7420651912689209,0.7478386163711548,0.7556846141815186,1516,0.9387416243553162,0.010698214173316956,0.9358535408973694,0.9405455589294434,0.9444030523300171,1516,0.994065523147583,0.005568550433963537,0.9907938838005066,0.9932270646095276,0.9960072040557861,1516,0.1857479363679886,0.006586435250937939,0.18277829885482788,0.18628773093223572,0.1895604431629181,1516,0.7881395816802979,0.0043144505470991135,0.7852861881256104,0.7878028750419617,0.7912542223930359,1516,722.7158813476562,0.17984862625598907,722.5979614257812,722.70947265625,722.83251953125,1516
A48,1574,0.6761950850486755,0.013907607644796371,0.6704015731811523,0.6787027716636658,0.6855734586715698,1574,1.9642505645751953,0.09072074294090271,1.9231364727020264,1.9765830039978027,2.021724224090576,1574,-0.02485842816531658,0.016851026564836502,-0.03394235670566559,-0.023057710379362106,-0.013653474859893322,1574,0.08867918699979782,0.009567424654960632,0.08305845409631729,0.08876589685678482,0.09505482017993927,1574,1.1099419593811035,0.0058067855425179005,1.1058963537216187,1.109727144241333,1.1136953830718994,1574,0.14441022276878357,0.022098135203123093,0.12880320847034454,0.14446832239627838,0.1598050594329834,1574,0.7295557260513306,0.01332887914031744,0.7241427898406982,0.7316723465919495,0.7380763292312622,1574,0.9286348819732666,0.013743785209953785,0.9223503470420837,0.9313462376594543,0.9383498430252075,1574,1.0005130767822266,0.006108250934630632,0.9968997836112976,0.9994271397590637,1.0024869441986084,1574,0.17927893996238708,0.007853662595152855,0.17478524148464203,0.179679274559021,0.18462170660495758,1574,0.7796159982681274,0.006886025425046682,0.7778021097183228,0.7810162305831909,0.7836834192276001,1574,722.3073120117188,0.27663862705230713,722.1932373046875,722.35498046875,722.470703125,1574
A49,1182,0.6801732778549194,0.0167267844080925,0.6720695495605469,0.6816117763519287,0.6909504532814026,1182,2.0033693313598633,0.11892352253198624,1.9297466278076172,2.0099058151245117,2.0835375785827637,1182,-0.018585285171866417,0.01710641011595726,-0.0289839506149292,-0.017735274508595467,-0.007018190808594227,1182,0.10053875297307968,0.01185693684965372,0.09561547636985779,0.10352852195501328,0.10788250714540482,1182,1.1204910278320312,0.00814952701330185,1.1159236431121826,1.1219724416732788,1.1262298822402954,1182,0.1480036824941635,0.020411549136042595,0.13704001903533936,0.14938795566558838,0.16144536435604095,1182,0.7357298731803894,0.016084959730505943,0.7270636558532715,0.7368437647819519,0.7461321353912354,1182,0.929015576839447,0.014642136171460152,0.924642026424408,0.9326035976409912,0.9373123645782471,1182,0.9986627101898193,0.0068230708129704,0.995151937007904,0.9973491430282593,1.0004109144210815,1182,0.18551994860172272,0.009829046204686165,0.17860257625579834,0.18745964765548706,0.19291731715202332,1182,0.7828564643859863,0.008494536392390728,0.7762995958328247,0.7827723026275635,0.7904337644577026,1182,722.4453125,0.33290931582450867,722.1939086914062,722.4531860351562,722.7169799804688,1182
A50,2437,0.740984320640564,0.016619931906461716,0.7316970825195312,0.7440047860145569,0.7542572021484375,2437,2.732804536819458,0.14155027270317078,2.6480069160461426,2.7663376331329346,2.8440778255462646,2437,-0.006981631740927696,0.016447119414806366,-0.017427684739232063,-0.006780072581022978,0.004232683684676886,2437,0.11818863451480865,0.01352233812212944,0.10788922011852264,0.11988217383623123,0.13055317103862762,2437,1.1294864416122437,0.010302502661943436,1.1212873458862305,1.1305960416793823,1.1383240222930908,2437,0.09945151209831238,0.019202956929802895,0.08549492061138153,0.09617561101913452,0.11102791875600815,2437,0.805905282497406,0.012299658730626106,0.8014033436775208,0.8083908557891846,0.8134345412254333,2437,0.9406592845916748,0.014394965954124928,0.9317416548728943,0.9413098692893982,0.9523959159851074,2437,0.9916643500328064,0.004145519807934761,0.9892554879188538,0.9912207126617432,0.9934642910957336,2437,0.1381465345621109,0.006938865873962641,0.13370777666568756,0.1379707008600235,0.14271679520606995,2437,0.8345566987991333,0.005461362190544605,0.8325035572052002,0.8356201648712158,0.8379441499710083,2437,724.5470581054688,0.24219489097595215,724.4236450195312,724.580322265625,724.709228515625,2437
A51,1446,0.7511435151100159,0.01007006037980318,0.749158501625061,0.7535061240196228,0.756613552570343,1446,2.843414306640625,0.09823570400476456,2.8220224380493164,2.864309310913086,2.8985228538513184,1446,-0.000629774178378284,0.0145884333178401,-0.009931225329637527,0.000573432189412415,0.009243834763765335,1446,0.13019216060638428,0.005447959061712027,0.12911207973957062,0.13137614727020264,0.13318699598312378,1446,1.1393556594848633,0.004939931910485029,1.1374719142913818,1.140162467956543,1.1424602270126343,1446,0.11085104942321777,0.015393971465528011,0.09991221129894257,0.10982964932918549,0.12068653106689453,1446,0.8126428127288818,0.00890654418617487,0.8096136450767517,0.8139997720718384,0.8178648948669434,1446,0.9496827125549316,0.008239149115979671,0.9464040994644165,0.9508045315742493,0.9546689391136169,1446,0.9895500540733337,0.0030753868632018566,0.9876594543457031,0.9895120859146118,0.991102933883667,1446,0.14305409789085388,0.006396261975169182,0.13849115371704102,0.14312174916267395,0.14741632342338562,1446,0.8376399278640747,0.004320728592574596,0.8362115621566772,0.8386944532394409,0.8402726650238037,1446,724.7775268554688,0.20962756872177124,724.7100830078125,724.8108520507812,724.8998413085938,1446
A52,2604,0.7278355956077576,0.03421192988753319,0.7280540466308594,0.7397842407226562,0.7443058490753174,2604,2.899582862854004,0.4684837758541107,2.7376389503479004,2.819544553756714,3.3188483715057373,2604,-0.016892917454242706,0.017955396324396133,-0.026765309274196625,-0.015468576923012733,-0.005096533335745335,2604,0.11516992002725601,0.011620528064668179,0.11139741539955139,0.11508544534444809,0.12154989689588547,2604,1.1313287019729614,0.014686189591884613,1.1206529140472412,1.124345064163208,1.1452566385269165,2604,0.08238507062196732,0.03917889669537544,0.059903401881456375,0.07623365521430969,0.08800023794174194,2604,0.80303955078125,0.03916183486580849,0.8032764196395874,0.8130736351013184,0.8222554326057434,2604,0.9258715510368347,0.01741267554461956,0.9200049042701721,0.9299846887588501,0.9366508722305298,2604,0.9931925535202026,0.007950464263558388,0.9890521168708801,0.9915239214897156,0.994681715965271,2604,0.13124772906303406,0.03341952711343765,0.11769284307956696,0.12358832359313965,0.12904947996139526,2604,0.8417146801948547,0.02925637550652027,0.8386911153793335,0.8426119089126587,0.8632116317749023,2604,725.0973510742188,1.4322278499603271,724.6295166015625,724.8111572265625,726.429931640625,2604
A53,3768,0.7378150224685669,0.00793730653822422,0.7347559928894043,0.7384840846061707,0.7419988512992859,3768,3.6006829738616943,0.15331076085567474,3.5391297340393066,3.6225154399871826,3.6877620220184326,3768,-0.03998257592320442,0.022379180416464806,-0.053853120654821396,-0.03846586495637894,-0.024884700775146484,3768,0.10217629373073578,0.008622470311820507,0.09828048944473267,0.10391611605882645,0.10820427536964417,3768,1.1471024751663208,0.008047569543123245,1.1442184448242188,1.149100661277771,1.1526292562484741,3768,0.05273912474513054,0.009285595268011093,0.04634890332818031,0.050862934440374374,0.05700959265232086,3768,0.792458176612854,0.01492075901478529,0.7839741110801697,0.7950109243392944,0.8030919432640076,3768,0.9197465181350708,0.008866257965564728,0.9144047498703003,0.9186580777168274,0.9237974882125854,3768,1.011468529701233,0.006045902613550425,1.0072954893112183,1.0109033584594727,1.0150412321090698,3768,0.10081885010004044,0.006529279053211212,0.09659741818904877,0.1001686304807663,0.10432862490415573,3768,0.8740870356559753,0.006698683835566044,0.8709241151809692,0.875734806060791,0.878402829170227,3768,727.7076416015625,0.5527558326721191,727.4337158203125,727.8975830078125,728.0659790039062,3768
A54,922,0.7092134356498718,0.009059485979378223,0.704373300075531,0.7100610136985779,0.7153112888336182,922,2.365802049636841,0.06337311118841171,2.333940267562866,2.37027645111084,2.4063880443573,922,-0.01704096421599388,0.015847889706492424,-0.027174845337867737,-0.017254648730158806,-0.0057741329073905945,922,0.12099089473485947,0.0057858657091856,0.11799471080303192,0.12165984511375427,0.1249648779630661,922,1.139575481414795,0.0037928419187664986,1.137523889541626,1.1400816440582275,1.141998529434204,922,0.10829093307256699,0.012962727807462215,0.09918185323476791,0.1084127426147461,0.11666987836360931,922,0.7631823420524597,0.008730473928153515,0.7589317560195923,0.7643818259239197,0.7689293026924133,922,0.9282309412956238,0.009588172659277916,0.9230836629867554,0.9296232461929321,0.9345189332962036,922,1.002835988998413,0.004935011733323336,0.999934732913971,1.002169132232666,1.0050373077392578,922,0.15364213287830353,0.005813132505863905,0.1500268131494522,0.1535249948501587,0.15718945860862732,922,0.8140537738800049,0.0028407773934304714,0.8122535943984985,0.8141684532165527,0.8159447312355042,922,723.6121215820312,0.13808754086494446,723.5144653320312,723.6137084960938,723.7006225585938,922
A55,2922,0.7720198035240173,0.01745561696588993,0.7708739638328552,0.7755053043365479,0.7792806625366211,2922,4.077080249786377,0.23590105772018433,4.050887107849121,4.123298168182373,4.19328498840332,2922,-0.05736995115876198,0.023269662633538246,-0.07213746756315231,-0.055411212146282196,-0.04188935458660126,2922,0.14215588569641113,0.00974672194570303,0.13972733914852142,0.14388611912727356,0.14731554687023163,2922,1.1742092370986938,0.008130654692649841,1.1696842908859253,1.1741410493850708,1.1798951625823975,2922,0.08248085528612137,0.015108084306120872,0.07165718823671341,0.08158093690872192,0.09141667187213898,2922,0.7878220677375793,0.01534074917435646,0.7837649583816528,0.7898328900337219,0.7959086298942566,2922,0.9496129751205444,0.014739211648702621,0.9466325044631958,0.952101469039917,0.9570901393890381,2922,1.0191560983657837,0.006976353004574776,1.014980673789978,1.0185010433197021,1.0222578048706055,2922,0.11034563928842545,0.005672899074852467,0.10661981999874115,0.11018940806388855,0.11403720825910568,2922,0.8786134719848633,0.0058409976772964,0.8775912523269653,0.879525899887085,0.8811877965927124,2922,728.3355712890625,0.35374578833580017,728.239013671875,728.3878173828125,728.513671875,2922
A56,1621,0.7710399031639099,0.01615963876247406,0.7700838446617126,0.7735272645950317,0.7767859697341919,1621,4.152123928070068,0.23787659406661987,4.129473686218262,4.195910453796387,4.253602027893066,1621,-0.04191012308001518,0.019230572506785393,-0.05384631082415581,-0.04187704250216484,-0.030078455805778503,1621,0.16232919692993164,0.015233186073601246,0.15871278941631317,0.1633814126253128,0.17026102542877197,1621,1.1929402351379395,0.013724971562623978,1.1869369745254517,1.192893147468567,1.2024939060211182,1621,0.08091999590396881,0.011926216073334217,0.07218175381422043,0.07998345047235489,0.08826247602701187,1621,0.7970702052116394,0.015179017558693886,0.7942681908607483,0.7990688681602478,0.8033912777900696,1621,0.9469321966171265,0.009821480140089989,0.944193959236145,0.9480006098747253,0.9517236351966858,1621,1.0141688585281372,0.005021015647798777,1.0113693475723267,1.0136922597885132,1.0164395570755005,1621,0.11617148667573929,0.006366918329149485,0.11191681027412415,0.11579272150993347,0.12026935070753098,1621,0.8806275129318237,0.007017005234956741,0.8797541856765747,0.8817758560180664,0.8835694193840027,1621,728.8449096679688,0.4644906520843506,728.7656860351562,728.9424438476562,729.0691528320312,1621
A57,1208,0.7447666525840759,0.02531234733760357,0.7469354867935181,0.7519820928573608,0.756537675857544,1208,3.373518943786621,0.36850786209106445,3.4036855697631836,3.484342575073242,3.5484962463378906,1208,-0.041785042732954025,0.021828660741448402,-0.053028661757707596,-0.040516071021556854,-0.028139691799879074,1208,0.0867067351937294,0.01749870367348194,0.08921969681978226,0.09205082058906555,0.09397377073764801,1208,1.1174694299697876,0.012352069839835167,1.1180697679519653,1.1206691265106201,1.1227703094482422,1208,0.0985729917883873,0.0400925949215889,0.08114702999591827,0.09094882011413574,0.10280121862888336,1208,0.7751988768577576,0.028742358088493347,0.7765701413154602,0.783352255821228,0.7878279089927673,1208,0.948895275592804,0.009629631415009499,0.944249153137207,0.9491360187530518,0.9541481733322144,1208,1.009414792060852,0.004682306665927172,1.0061825513839722,1.0087692737579346,1.0119205713272095,1208,0.12363726645708084,0.010780425742268562,0.11938506364822388,0.12447617202997208,0.1296018809080124,1207,0.8551159501075745,0.021119970828294754,0.858409583568573,0.8613409996032715,0.8634196519851685,1208,726.1281127929688,0.8824662566184998,726.2100219726562,726.3914184570312,726.523681640625,1208
A58,1800,0.743139386177063,0.02599387988448143,0.7273333072662354,0.7437700033187866,0.7613901495933533,1800,3.64676570892334,0.3993377387523651,3.377615451812744,3.6433238983154297,3.9461278915405273,1800,-0.043930090963840485,0.023350685834884644,-0.05759336054325104,-0.04266626387834549,-0.028268063440918922,1800,0.11785586923360825,0.018362337723374367,0.10375459492206573,0.11899159103631973,0.1332402527332306,1800,1.1607662439346313,0.015369093976914883,1.1487336158752441,1.1614271402359009,1.1738113164901733,1800,0.05934169888496399,0.010130468755960464,0.05318126827478409,0.05823995918035507,0.06479351222515106,1800,0.7952894568443298,0.01984337903559208,0.7849097847938538,0.7974438667297363,0.8076785802841187,1800,0.926430344581604,0.019738387316465378,0.9158820509910583,0.927480936050415,0.9402884244918823,1800,1.0091195106506348,0.007746253628283739,1.0046511888504028,1.008291244506836,1.0115646123886108,1800,0.10157287865877151,0.006739921867847443,0.09712156653404236,0.10075369477272034,0.10550176352262497,1800,0.8709147572517395,0.009501616470515728,0.8662400841712952,0.8720271587371826,0.8773928880691528,1800,727.4655151367188,0.761611819267273,727.028564453125,727.515380859375,728.10400390625,1800
A59,1199,0.6307103037834167,0.043816789984703064,0.6043035984039307,0.6333940625190735,0.6637073755264282,1199,2.019517421722412,0.3032605051994324,1.8139461278915405,2.006268262863159,2.2423195838928223,1199,-0.06695002317428589,0.02289767563343048,-0.07922273874282837,-0.06480233371257782,-0.052348874509334564,1199,0.04122243821620941,0.027632977813482285,0.020876828581094742,0.038758426904678345,0.06142207235097885,1199,1.1020939350128174,0.017643561586737633,1.0889309644699097,1.1007951498031616,1.115019679069519,1199,0.09372160583734512,0.01926691085100174,0.08000068366527557,0.08944704383611679,0.10446995496749878,1199,0.6566115021705627,0.043769050389528275,0.629567563533783,0.66265869140625,0.6905297636985779,1199,0.874091625213623,0.040085569024086,0.8511626720428467,0.8766356706619263,0.9041051864624023,1199,1.0561102628707886,0.02626030147075653,1.0365501642227173,1.0512030124664307,1.0692960023880005,1199,0.17106518149375916,0.00677667697891593,0.1666037142276764,0.17065338790416718,0.17483603954315186,1199,0.795262336730957,0.015974847599864006,0.7868637442588806,0.7969829440116882,0.8076133728027344,1199,722.7024536132812,0.6419299244880676,722.3148193359375,722.7069702148438,723.1846923828125,1199
A60,2306,0.688772976398468,0.014989208430051804,0.6850000023841858,0.6928173899650574,0.6980195641517639,2306,2.026761770248413,0.0919996127486229,1.9896169900894165,2.048715114593506,2.0858888626098633,2306,-0.04776236414909363,0.022167300805449486,-0.05793939530849457,-0.046079590916633606,-0.03392890840768814,2306,0.09970631450414658,0.009192963130772114,0.09572841227054596,0.10151500999927521,0.10561413317918777,2306,1.123136043548584,0.0065996767953038216,1.1197340488433838,1.124070644378662,1.1277296543121338,2306,0.23922522366046906,0.05641498044133186,0.2070150226354599,0.23872393369674683,0.273346871137619,2306,0.70235675573349,0.01504155620932579,0.6968116164207458,0.7050331830978394,0.7117131948471069,2306,0.9530763030052185,0.0160088911652565,0.9496115446090698,0.9570633172988892,0.9625645279884338,2306,1.0180549621582031,0.009329725988209248,1.01251220703125,1.016305923461914,1.020848035812378,2306,0.17442816495895386,0.008182423189282417,0.1696876734495163,0.17531713843345642,0.1799916923046112,2306,0.7777940034866333,0.005118940956890583,0.7752028703689575,0.7784630656242371,0.7810866832733154,2306,722.31982421875,0.1972838044166565,722.210693359375,722.343017578125,722.4520263671875,2306
A61,963,0.47854316234588623,0.026180554181337357,0.4647371470928192,0.47746843099594116,0.5008416175842285,963,1.1872442960739136,0.10974332690238953,1.1272754669189453,1.178126335144043,1.2749756574630737,963,-0.12550677359104156,0.01233757846057415,-0.13364261388778687,-0.12598814070224762,-0.11764909327030182,963,0.03713687136769295,0.015146705321967602,0.026899229735136032,0.03924344852566719,0.05002908036112785,963,1.0926408767700195,0.009159504435956478,1.0863230228424072,1.0932873487472534,1.09965181350708,963,0.11816533654928207,0.01217810157686472,0.11076554656028748,0.11942293494939804,0.1268811821937561,963,0.49597281217575073,0.024993615224957466,0.48303449153900146,0.4948289692401886,0.5158646106719971,963,0.7949572205543518,0.023388443514704704,0.7830092906951904,0.7960419654846191,0.8126699924468994,963,1.1143460273742676,0.015215214341878891,1.1031160354614258,1.112390160560608,1.1209732294082642,963,0.23556262254714966,0.012264108285307884,0.2275431603193283,0.23651409149169922,0.24370726943016052,963,0.7045028209686279,0.01529355812817812,0.6945129632949829,0.7041398882865906,0.7150847911834717,963,720.0043334960938,0.587058961391449,719.6437377929688,720.0303344726562,720.3952026367188,963
A62,837,0.5553572177886963,0.035124655812978745,0.5152129530906677,0.5621788501739502,0.5870591402053833,837,1.5988523960113525,0.19399747252464294,1.3704655170440674,1.6474192142486572,1.7751638889312744,837,-0.11665935069322586,0.015236377716064453,-0.12734733521938324,-0.1163937896490097,-0.10611367225646973,837,0.07012643665075302,0.01662815734744072,0.052951425313949585,0.07198937982320786,0.08312459290027618,837,1.11286461353302,0.01143149845302105,1.1010892391204834,1.1141750812530518,1.1223039627075195,837,0.11412786692380905,0.015239096246659756,0.10611946135759354,0.11266482621431351,0.12014958262443542,837,0.5655435919761658,0.03199245035648346,0.5319413542747498,0.5682787895202637,0.5958693027496338,837,0.8432195782661438,0.030370986089110374,0.8131956458091736,0.8454160690307617,0.8692829012870789,837,1.090781331062317,0.01763661950826645,1.0758723020553589,1.0900624990463257,1.1043497323989868,837,0.20045071840286255,0.014215834438800812,0.19020308554172516,0.19501268863677979,0.2124921828508377,837,0.7558029890060425,0.017965124920010567,0.738415002822876,0.7617729902267456,0.7699106335639954,837,721.8870239257812,0.6620177030563354,721.3217163085938,722.0975341796875,722.4197998046875,837
A63,2366,0.6850342154502869,0.01644819788634777,0.6789897680282593,0.6872511506080627,0.694599986076355,2366,2.103020191192627,0.09314320981502533,2.0657413005828857,2.1120619773864746,2.158109426498413,2366,-0.0454726479947567,0.01853390410542488,-0.055330682545900345,-0.04385436698794365,-0.03376568853855133,2366,0.11728929728269577,0.010153645649552345,0.11265309154987335,0.11862248927354813,0.12381583452224731,2366,1.1418578624725342,0.006739652715623379,1.1388280391693115,1.1426136493682861,1.146371841430664,2366,0.150689035654068,0.026116857305169106,0.13399313390254974,0.1488901674747467,0.16790369153022766,2366,0.7124013900756836,0.015671083703637123,0.7069716453552246,0.7146151065826416,0.7213177680969238,2366,0.9305765628814697,0.018196869641542435,0.9248728156089783,0.9327800869941711,0.940893292427063,2366,1.0201436281204224,0.010862501338124275,1.0147308111190796,1.0188202857971191,1.0230785608291626,2366,0.17537495493888855,0.006984247826039791,0.17149502038955688,0.17612439393997192,0.18040162324905396,2366,0.7903524041175842,0.0043001603335142136,0.7879073619842529,0.7905694246292114,0.7933608293533325,2366,722.9278564453125,0.1786937266588211,722.8267822265625,722.9431762695312,723.0475463867188,2366
A64,4228,0.7649056315422058,0.0327683724462986,0.7419109344482422,0.7666772603988647,0.7938831448554993,4228,3.872235059738159,0.5713621973991394,3.4624767303466797,3.844559669494629,4.414112091064453,4228,-0.02989082783460617,0.022612277418375015,-0.045814596116542816,-0.0292513445019722,-0.013255532830953598,4228,0.1355200856924057,0.03184754028916359,0.11384135484695435,0.14376968145370483,0.1600790172815323,4228,1.1655906438827515,0.028648218140006065,1.140790343284607,1.1695795059204102,1.192969799041748,4228,0.08059464395046234,0.01639169082045555,0.06916122883558273,0.07929807901382446,0.09021375328302383,4228,0.8092638850212097,0.03353280946612358,0.7830429077148438,0.8121814131736755,0.8386533260345459,4228,0.9449645280838013,0.018542455509305,0.9336613416671753,0.9457473754882812,0.9594600796699524,4228,1.0046504735946655,0.009698786772787571,0.9964916706085205,1.0037096738815308,1.0119760036468506,4228,0.11911743879318237,0.011721285060048103,0.11176304519176483,0.11920973658561707,0.12638847529888153,4228,0.8720731139183044,0.01402134820818901,0.8637981414794922,0.8719850778579712,0.8846694231033325,4228,727.369384765625,1.042223572731018,726.6552734375,727.3370361328125,728.2989501953125,4228
A65,3244,0.4959470331668854,0.03128528594970703,0.47189438343048096,0.5027620792388916,0.5160136222839355,3244,1.2139028310775757,0.0997646301984787,1.141813039779663,1.2308014631271362,1.2764368057250977,3244,-0.11689451336860657,0.03176291286945343,-0.13722199201583862,-0.11462816596031189,-0.09538821130990982,3244,-0.10107388347387314,0.02093358524143696,-0.11583670228719711,-0.0993284285068512,-0.09156805276870728,3244,1.0046803951263428,0.011120777577161789,0.9969682693481445,1.005706548690796,1.0098198652267456,3244,0.07904557138681412,0.017421163618564606,0.0669487714767456,0.07669796049594879,0.08747874945402145,3244,0.5290578603744507,0.021962884813547134,0.5165246725082397,0.5298895239830017,0.5418163537979126,3244,0.8427496552467346,0.03879399970173836,0.8133634924888611,0.8524229526519775,0.8704673051834106,3244,1.0599530935287476,0.013583102263510227,1.05116868019104,1.0584995746612549,1.066818118095398,3244,0.13001155853271484,0.01510226633399725,0.12042449414730072,0.12692677974700928,0.13818293809890747,3244,0.7113461494445801,0.007499451283365488,0.706672191619873,0.7112455368041992,0.7159303426742554,3244,720.4132080078125,0.32896888256073,720.2032470703125,720.429443359375,720.632080078125,3244
A66,6017,0.6833611130714417,0.03544352948665619,0.6747587323188782,0.6886201500892639,0.7004231214523315,6017,2.1112587451934814,0.2294207662343979,1.992797613143921,2.108543634414673,2.2115728855133057,6017,-0.023590005934238434,0.024141350761055946,-0.03144403547048569,-0.018736209720373154,-0.008992889896035194,6017,0.11594246327877045,0.022110270336270332,0.10791799426078796,0.12079280614852905,0.1303117275238037,6017,1.1295275688171387,0.012968344613909721,1.1205686330795288,1.1324265003204346,1.1390067338943481,6017,0.149274542927742,0.0353114977478981,0.13052822649478912,0.15236105024814606,0.17343780398368835,6017,0.7409734725952148,0.03420042619109154,0.7330166101455688,0.7444363236427307,0.7560540437698364,6017,0.92857426404953,0.036868009716272354,0.9272218942642212,0.9372522830963135,0.9452109932899475,6017,0.9986622929573059,0.02472689561545849,0.9908743500709534,0.9936785101890564,0.997606098651886,6017,0.17817439138889313,0.016996273770928383,0.17399238049983978,0.1824137568473816,0.18887336552143097,6017,0.7913611531257629,0.014530185610055923,0.7829157710075378,0.7895509600639343,0.7968723177909851,6017,722.8670654296875,0.5800045728683472,722.4885864257812,722.7977905273438,723.0924682617188,6017
